image_id,image_path,original_path,dataset,original_class,original_species,unified_class,unified_class_name,quality_score,original_size,processed_size,sharpness,contrast,brightness,dark_ratio,bright_ratio,unified_image_path
15099,images/nih_cell_uninfected_C229ThinF_IMG_20151112_144147_cell_46.jpg,data/raw/nih_cell/cell_images/Uninfected/C229ThinF_IMG_20151112_144147_cell_46.png,nih_cell,uninfected,none,5,Uninfected,80.0,118x115,640x640,2832.285409609498,76.12046521721608,131.81694915254238,0.2473839351510685,0.0,images/Uninfected/nih_cell_Uninfected_015099.jpg
15100,images/nih_cell_uninfected_C65P26N_ThinF_IMG_20150818_154624_cell_180.jpg,data/raw/nih_cell/cell_images/Uninfected/C65P26N_ThinF_IMG_20150818_154624_cell_180.png,nih_cell,uninfected,none,5,Uninfected,80.0,118x109,640x640,2153.163678063955,69.01449820060371,121.18169802519049,0.2442077437412533,0.0,images/Uninfected/nih_cell_Uninfected_015100.jpg
15101,images/nih_cell_uninfected_C60P21thinF_IMG_20150804_105955_cell_13.jpg,data/raw/nih_cell/cell_images/Uninfected/C60P21thinF_IMG_20150804_105955_cell_13.png,nih_cell,uninfected,none,5,Uninfected,80.0,121x166,640x640,2474.3767798070007,83.88886986098375,107.03514885990242,0.3799661455740317,0.0,images/Uninfected/nih_cell_Uninfected_015101.jpg
15102,images/nih_cell_uninfected_C144P105ThinF_IMG_20151015_160529_cell_239.jpg,data/raw/nih_cell/cell_images/Uninfected/C144P105ThinF_IMG_20151015_160529_cell_239.png,nih_cell,uninfected,none,5,Uninfected,80.0,136x130,640x640,2372.65238372666,76.40429045648254,121.46973981900452,0.2820135746606335,0.0,images/Uninfected/nih_cell_Uninfected_015102.jpg
15103,images/nih_cell_uninfected_C145P106ThinF_IMG_20151016_154844_cell_98.jpg,data/raw/nih_cell/cell_images/Uninfected/C145P106ThinF_IMG_20151016_154844_cell_98.png,nih_cell,uninfected,none,5,Uninfected,80.0,124x115,640x640,2263.416064408924,69.83221391589686,133.57475455820477,0.2120617110799439,0.0,images/Uninfected/nih_cell_Uninfected_015103.jpg
15104,images/nih_cell_uninfected_C100P61ThinF_IMG_20150918_145609_cell_99.jpg,data/raw/nih_cell/cell_images/Uninfected/C100P61ThinF_IMG_20150918_145609_cell_99.png,nih_cell,uninfected,none,5,Uninfected,80.0,139x172,640x640,2092.4314450356364,85.82261605372985,99.5990881713234,0.4256315877530534,0.0,images/Uninfected/nih_cell_Uninfected_015104.jpg
15105,images/nih_cell_uninfected_C234ThinF_IMG_20151112_163036_cell_147.jpg,data/raw/nih_cell/cell_images/Uninfected/C234ThinF_IMG_20151112_163036_cell_147.png,nih_cell,uninfected,none,5,Uninfected,80.0,151x133,640x640,2351.7413064270063,83.86913773519099,120.79475178011252,0.3249016581188069,0.0,images/Uninfected/nih_cell_Uninfected_015105.jpg
15106,images/nih_cell_uninfected_C158P119ThinF_IMG_20151115_181558_cell_191.jpg,data/raw/nih_cell/cell_images/Uninfected/C158P119ThinF_IMG_20151115_181558_cell_191.png,nih_cell,uninfected,none,5,Uninfected,80.0,121x145,640x640,2171.019143364686,72.32391057462503,117.4663436876603,0.2734112282701624,0.0,images/Uninfected/nih_cell_Uninfected_015106.jpg
15107,images/nih_cell_uninfected_C54P15thinF_IMG_20150728_102017_cell_114.jpg,data/raw/nih_cell/cell_images/Uninfected/C54P15thinF_IMG_20150728_102017_cell_114.png,nih_cell,uninfected,none,5,Uninfected,80.0,142x115,640x640,2366.256885058588,74.96395817529023,129.44053888548683,0.2505817513778322,0.0,images/Uninfected/nih_cell_Uninfected_015107.jpg
15108,images/nih_cell_uninfected_C71P32_ThinF_IMG_20150813_162554_cell_95.jpg,data/raw/nih_cell/cell_images/Uninfected/C71P32_ThinF_IMG_20150813_162554_cell_95.png,nih_cell,uninfected,none,5,Uninfected,80.0,145x157,640x640,2547.872699249665,85.25372934748957,108.42697122776192,0.381374917636723,0.0,images/Uninfected/nih_cell_Uninfected_015108.jpg
15109,images/nih_cell_uninfected_C142P103ThinF_IMG_20151005_222255_cell_130.jpg,data/raw/nih_cell/cell_images/Uninfected/C142P103ThinF_IMG_20151005_222255_cell_130.png,nih_cell,uninfected,none,5,Uninfected,80.0,124x151,640x640,2398.589403562772,75.74607058268614,118.06697286904507,0.2909634693441572,0.0,images/Uninfected/nih_cell_Uninfected_015109.jpg
15110,images/nih_cell_uninfected_C73P34_ThinF_IMG_20150815_111114_cell_144.jpg,data/raw/nih_cell/cell_images/Uninfected/C73P34_ThinF_IMG_20150815_111114_cell_144.png,nih_cell,uninfected,none,5,Uninfected,80.0,151x142,640x640,2293.419001208206,78.79783469359204,127.52467120604422,0.2745079750023318,0.0,images/Uninfected/nih_cell_Uninfected_015110.jpg
15111,images/nih_cell_uninfected_C65P26N_ThinF_IMG_20150818_154436_cell_34.jpg,data/raw/nih_cell/cell_images/Uninfected/C65P26N_ThinF_IMG_20150818_154436_cell_34.png,nih_cell,uninfected,none,5,Uninfected,80.0,124x133,640x640,2308.204959865149,75.86025885929973,119.583070579675,0.2857749211739025,0.0,images/Uninfected/nih_cell_Uninfected_015111.jpg
15112,images/nih_cell_uninfected_C212ThinF_IMG_20151106_105437_cell_33.jpg,data/raw/nih_cell/cell_images/Uninfected/C212ThinF_IMG_20151106_105437_cell_33.png,nih_cell,uninfected,none,5,Uninfected,80.0,121x130,640x640,2415.890318805624,78.81266463901774,124.28836617927529,0.2851239669421487,0.0,images/Uninfected/nih_cell_Uninfected_015112.jpg
15113,images/nih_cell_uninfected_C141P102ThinF_IMG_20151005_215348_cell_83.jpg,data/raw/nih_cell/cell_images/Uninfected/C141P102ThinF_IMG_20151005_215348_cell_83.png,nih_cell,uninfected,none,5,Uninfected,80.0,103x112,640x640,2311.210177840135,69.63268808874022,119.57030166435506,0.2525138696255201,0.0,images/Uninfected/nih_cell_Uninfected_015113.jpg
15114,images/nih_cell_uninfected_C211ThinF_IMG_20151029_164033_cell_261.jpg,data/raw/nih_cell/cell_images/Uninfected/C211ThinF_IMG_20151029_164033_cell_261.png,nih_cell,uninfected,none,5,Uninfected,80.0,133x136,640x640,2302.055062455975,73.8120945355264,135.98374613003097,0.2262273330384785,0.0,images/Uninfected/nih_cell_Uninfected_015114.jpg
15115,images/nih_cell_uninfected_C182P143NThinF_IMG_20151201_172257_cell_52.jpg,data/raw/nih_cell/cell_images/Uninfected/C182P143NThinF_IMG_20151201_172257_cell_52.png,nih_cell,uninfected,none,5,Uninfected,80.0,106x163,640x640,2370.2830568842955,80.55402097074166,130.65707836555157,0.2750318323880079,0.0,images/Uninfected/nih_cell_Uninfected_015115.jpg
15116,images/nih_cell_uninfected_C71P32_ThinF_IMG_20150813_163655_cell_60.jpg,data/raw/nih_cell/cell_images/Uninfected/C71P32_ThinF_IMG_20150813_163655_cell_60.png,nih_cell,uninfected,none,5,Uninfected,80.0,172x157,640x640,2596.955888023172,87.14048200310091,90.36531624944452,0.4814471930084432,0.0,images/Uninfected/nih_cell_Uninfected_015116.jpg
15117,images/nih_cell_uninfected_C76P37ThinF_IMG_20150815_171214_cell_187.jpg,data/raw/nih_cell/cell_images/Uninfected/C76P37ThinF_IMG_20150815_171214_cell_187.png,nih_cell,uninfected,none,5,Uninfected,80.0,109x142,640x640,2356.974203839767,73.02219115898268,119.2789120041349,0.2719343584442434,0.0,images/Uninfected/nih_cell_Uninfected_015117.jpg
15118,images/nih_cell_uninfected_C155P116ThinF_IMG_20151115_142526_cell_36.jpg,data/raw/nih_cell/cell_images/Uninfected/C155P116ThinF_IMG_20151115_142526_cell_36.png,nih_cell,uninfected,none,5,Uninfected,80.0,145x175,640x640,1916.041890493436,78.73127321173787,95.84733004926107,0.401615763546798,0.0,images/Uninfected/nih_cell_Uninfected_015118.jpg
15119,images/nih_cell_uninfected_C236ThinF_IMG_20151127_102428_cell_126.jpg,data/raw/nih_cell/cell_images/Uninfected/C236ThinF_IMG_20151127_102428_cell_126.png,nih_cell,uninfected,none,5,Uninfected,80.0,130x97,640x640,2438.234237275025,75.4944348900136,144.3300555114988,0.2138778747026169,0.0,images/Uninfected/nih_cell_Uninfected_015119.jpg
15120,images/nih_cell_uninfected_C201ThinF_IMG_20150930_142848_cell_177.jpg,data/raw/nih_cell/cell_images/Uninfected/C201ThinF_IMG_20150930_142848_cell_177.png,nih_cell,uninfected,none,5,Uninfected,80.0,130x124,640x640,2219.098478209336,75.71296884973734,138.3597394540943,0.2300248138957816,0.0,images/Uninfected/nih_cell_Uninfected_015120.jpg
15121,images/nih_cell_uninfected_C81P42ThinF_IMG_20150817_120351_cell_76.jpg,data/raw/nih_cell/cell_images/Uninfected/C81P42ThinF_IMG_20150817_120351_cell_76.png,nih_cell,uninfected,none,5,Uninfected,80.0,139x190,640x640,2278.0171140353505,87.40265700135213,96.79859901552442,0.4488072699734949,0.0,images/Uninfected/nih_cell_Uninfected_015121.jpg
15122,images/nih_cell_uninfected_C141P102ThinF_IMG_20151005_214615_cell_128.jpg,data/raw/nih_cell/cell_images/Uninfected/C141P102ThinF_IMG_20151005_214615_cell_128.png,nih_cell,uninfected,none,5,Uninfected,80.0,118x175,640x640,1879.989902305812,72.26975577255989,117.6172881355932,0.2719612590799031,0.0,images/Uninfected/nih_cell_Uninfected_015122.jpg
15123,images/nih_cell_uninfected_C225ThinF_IMG_20151112_113953_cell_201.jpg,data/raw/nih_cell/cell_images/Uninfected/C225ThinF_IMG_20151112_113953_cell_201.png,nih_cell,uninfected,none,5,Uninfected,80.0,115x121,640x640,2506.114978304317,74.22770785623362,130.02141573841178,0.2444843693855551,0.0,images/Uninfected/nih_cell_Uninfected_015123.jpg
15124,images/nih_cell_uninfected_C165P126ThinF_IMG_20151117_172356_cell_129.jpg,data/raw/nih_cell/cell_images/Uninfected/C165P126ThinF_IMG_20151117_172356_cell_129.png,nih_cell,uninfected,none,5,Uninfected,80.0,112x121,640x640,2019.7658104057011,61.90851139339255,116.80976977567887,0.2162780401416765,0.0,images/Uninfected/nih_cell_Uninfected_015124.jpg
15125,images/nih_cell_uninfected_C150P111ThinF_IMG_20151115_115950_cell_9.jpg,data/raw/nih_cell/cell_images/Uninfected/C150P111ThinF_IMG_20151115_115950_cell_9.png,nih_cell,uninfected,none,5,Uninfected,80.0,109x106,640x640,2518.210346235208,61.76349364639383,102.794183832439,0.2445906179678033,0.0,images/Uninfected/nih_cell_Uninfected_015125.jpg
15126,images/nih_cell_uninfected_C139P100ThinF_IMG_20151005_182257_cell_85.jpg,data/raw/nih_cell/cell_images/Uninfected/C139P100ThinF_IMG_20151005_182257_cell_85.png,nih_cell,uninfected,none,5,Uninfected,80.0,115x130,640x640,2737.3759804968627,81.08988452931679,118.63571906354515,0.3178595317725752,0.0,images/Uninfected/nih_cell_Uninfected_015126.jpg
15127,images/nih_cell_uninfected_C227ThinF_IMG_20151112_135818_cell_152.jpg,data/raw/nih_cell/cell_images/Uninfected/C227ThinF_IMG_20151112_135818_cell_152.png,nih_cell,uninfected,none,5,Uninfected,80.0,121x115,640x640,2299.839982884638,72.02954154851913,130.59755659360405,0.232195472511678,0.0,images/Uninfected/nih_cell_Uninfected_015127.jpg
15128,images/nih_cell_uninfected_C132P93ThinF_IMG_20151004_152045_cell_34.jpg,data/raw/nih_cell/cell_images/Uninfected/C132P93ThinF_IMG_20151004_152045_cell_34.png,nih_cell,uninfected,none,5,Uninfected,80.0,118x151,640x640,2166.1467202566664,66.86417772532285,122.61129195195868,0.2278033449320911,0.0,images/Uninfected/nih_cell_Uninfected_015128.jpg
15129,images/nih_cell_uninfected_C50P11thinF_IMG_20150724_120553_cell_98.jpg,data/raw/nih_cell/cell_images/Uninfected/C50P11thinF_IMG_20150724_120553_cell_98.png,nih_cell,uninfected,none,5,Uninfected,80.0,106x106,640x640,2336.221372531028,70.37896867622423,108.8634745461018,0.2942328230687077,0.0,images/Uninfected/nih_cell_Uninfected_015129.jpg
15130,images/nih_cell_uninfected_C7NthinF_IMG_20150611_105043_cell_158.jpg,data/raw/nih_cell/cell_images/Uninfected/C7NthinF_IMG_20150611_105043_cell_158.png,nih_cell,uninfected,none,5,Uninfected,80.0,130x118,640x640,2205.529848781806,63.378844949166826,115.35586701434158,0.2247066492829204,0.0,images/Uninfected/nih_cell_Uninfected_015130.jpg
15131,images/nih_cell_uninfected_C222ThinF_IMG_20151115_150057_cell_109.jpg,data/raw/nih_cell/cell_images/Uninfected/C222ThinF_IMG_20151115_150057_cell_109.png,nih_cell,uninfected,none,5,Uninfected,80.0,133x121,640x640,2222.237880083773,70.50585263798666,117.89281053874356,0.2619151183744485,0.0,images/Uninfected/nih_cell_Uninfected_015131.jpg
15132,images/nih_cell_uninfected_C47P8thinOriginalOlympusCX21_IMG_20150717_174750_cell_70.jpg,data/raw/nih_cell/cell_images/Uninfected/C47P8thinOriginalOlympusCX21_IMG_20150717_174750_cell_70.png,nih_cell,uninfected,none,5,Uninfected,80.0,109x118,640x640,2974.4648519113493,75.89767286786784,125.6488104493858,0.2656663038407713,0.0,images/Uninfected/nih_cell_Uninfected_015132.jpg
15133,images/nih_cell_uninfected_C213ThinF_IMG_20151106_112252_cell_98.jpg,data/raw/nih_cell/cell_images/Uninfected/C213ThinF_IMG_20151106_112252_cell_98.png,nih_cell,uninfected,none,5,Uninfected,80.0,139x112,640x640,2451.855880843244,70.94303586911374,125.5980215827338,0.2379881808838643,0.0,images/Uninfected/nih_cell_Uninfected_015133.jpg
15134,images/nih_cell_uninfected_C106P67ThinF_IMG_20150924_103636_cell_162.jpg,data/raw/nih_cell/cell_images/Uninfected/C106P67ThinF_IMG_20150924_103636_cell_162.png,nih_cell,uninfected,none,5,Uninfected,80.0,154x130,640x640,2217.102494618269,75.33064688426045,121.36228771228772,0.2775224775224775,0.0,images/Uninfected/nih_cell_Uninfected_015134.jpg
15135,images/nih_cell_uninfected_C128P89ThinF_IMG_20151004_131632_cell_35.jpg,data/raw/nih_cell/cell_images/Uninfected/C128P89ThinF_IMG_20151004_131632_cell_35.png,nih_cell,uninfected,none,5,Uninfected,80.0,115x124,640x640,2379.9425184216584,75.1513528687508,131.56297335203365,0.2457223001402524,0.0,images/Uninfected/nih_cell_Uninfected_015135.jpg
15136,images/nih_cell_uninfected_C103P64ThinF_IMG_20150918_164331_cell_3.jpg,data/raw/nih_cell/cell_images/Uninfected/C103P64ThinF_IMG_20150918_164331_cell_3.png,nih_cell,uninfected,none,5,Uninfected,80.0,160x124,640x640,2389.334653020536,86.1799006037339,111.35438508064516,0.3739415322580645,0.0,images/Uninfected/nih_cell_Uninfected_015136.jpg
15137,images/nih_cell_uninfected_C154P115ThinF_IMG_20151115_141507_cell_208.jpg,data/raw/nih_cell/cell_images/Uninfected/C154P115ThinF_IMG_20151115_141507_cell_208.png,nih_cell,uninfected,none,5,Uninfected,80.0,127x124,640x640,2076.386828947045,60.70923287761797,108.2219329438659,0.2337439674879349,0.0,images/Uninfected/nih_cell_Uninfected_015137.jpg
15138,images/nih_cell_uninfected_C214ThinF_IMG_20151106_114611_cell_9.jpg,data/raw/nih_cell/cell_images/Uninfected/C214ThinF_IMG_20151106_114611_cell_9.png,nih_cell,uninfected,none,5,Uninfected,80.0,130x127,640x640,2021.5172461966224,64.73367301590311,127.48885523924892,0.2026044821320411,0.0,images/Uninfected/nih_cell_Uninfected_015138.jpg
15139,images/nih_cell_uninfected_C92P53ThinF_IMG_20150821_150457_cell_10.jpg,data/raw/nih_cell/cell_images/Uninfected/C92P53ThinF_IMG_20150821_150457_cell_10.png,nih_cell,uninfected,none,5,Uninfected,80.0,247x139,640x640,2217.4310982187576,90.06774931822093,103.7912795269857,0.4232662453033524,0.0,images/Uninfected/nih_cell_Uninfected_015139.jpg
15140,images/nih_cell_uninfected_C211ThinF_IMG_20151029_163959_cell_62.jpg,data/raw/nih_cell/cell_images/Uninfected/C211ThinF_IMG_20151029_163959_cell_62.png,nih_cell,uninfected,none,5,Uninfected,80.0,142x133,640x640,2185.1721607169675,74.84476275091671,128.5625860425712,0.2520914963465001,0.0,images/Uninfected/nih_cell_Uninfected_015140.jpg
15141,images/nih_cell_uninfected_C230ThinF_IMG_20151112_150329_cell_255.jpg,data/raw/nih_cell/cell_images/Uninfected/C230ThinF_IMG_20151112_150329_cell_255.png,nih_cell,uninfected,none,5,Uninfected,80.0,124x124,640x640,2496.2902967961745,72.55851073571269,114.2047346514048,0.2854448491155046,0.0,images/Uninfected/nih_cell_Uninfected_015141.jpg
15142,images/nih_cell_uninfected_C97P58ThinF_IMG_20150917_151512_cell_16.jpg,data/raw/nih_cell/cell_images/Uninfected/C97P58ThinF_IMG_20150917_151512_cell_16.png,nih_cell,uninfected,none,5,Uninfected,80.0,118x130,640x640,2549.680246490245,79.13496882250175,122.30775749674056,0.2945241199478488,0.0,images/Uninfected/nih_cell_Uninfected_015142.jpg
15143,images/nih_cell_uninfected_C152P113ThinF_IMG_20151115_125038_cell_81.jpg,data/raw/nih_cell/cell_images/Uninfected/C152P113ThinF_IMG_20151115_125038_cell_81.png,nih_cell,uninfected,none,5,Uninfected,80.0,118x124,640x640,2535.254823676194,68.69808243874363,112.33611262985238,0.2679743028977583,0.0,images/Uninfected/nih_cell_Uninfected_015143.jpg
15144,images/nih_cell_uninfected_C42P5thin_original_IMG_20150623_135746_cell_140.jpg,data/raw/nih_cell/cell_images/Uninfected/C42P5thin_original_IMG_20150623_135746_cell_140.png,nih_cell,uninfected,none,5,Uninfected,80.0,145x145,640x640,2218.568497329916,81.59248502897334,116.28799048751486,0.329179548156956,0.0,images/Uninfected/nih_cell_Uninfected_015144.jpg
15145,images/nih_cell_uninfected_C98P59ThinF_IMG_20150917_154235_cell_135.jpg,data/raw/nih_cell/cell_images/Uninfected/C98P59ThinF_IMG_20150917_154235_cell_135.png,nih_cell,uninfected,none,5,Uninfected,80.0,127x121,640x640,2513.4407472191765,72.49514408223747,123.24520075486431,0.255352378473352,0.0,images/Uninfected/nih_cell_Uninfected_015145.jpg
15146,images/nih_cell_uninfected_C49P10thinF_IMG_20150724_102951_cell_111.jpg,data/raw/nih_cell/cell_images/Uninfected/C49P10thinF_IMG_20150724_102951_cell_111.png,nih_cell,uninfected,none,5,Uninfected,80.0,127x124,640x640,2145.332399257541,71.74595613812754,121.09359918719838,0.257747015494031,0.0,images/Uninfected/nih_cell_Uninfected_015146.jpg
15147,images/nih_cell_uninfected_C70P31_ThinF_IMG_20150819_141327_cell_14.jpg,data/raw/nih_cell/cell_images/Uninfected/C70P31_ThinF_IMG_20150819_141327_cell_14.png,nih_cell,uninfected,none,5,Uninfected,80.0,100x112,640x640,2086.774395081314,71.30578917788242,105.27607142857144,0.3125892857142857,0.0,images/Uninfected/nih_cell_Uninfected_015147.jpg
15148,images/nih_cell_uninfected_C240ThinF_IMG_20151127_115247_cell_17.jpg,data/raw/nih_cell/cell_images/Uninfected/C240ThinF_IMG_20151127_115247_cell_17.png,nih_cell,uninfected,none,5,Uninfected,80.0,115x118,640x640,2757.267557124852,74.06051164735253,122.64355195283714,0.2644067796610169,0.0,images/Uninfected/nih_cell_Uninfected_015148.jpg
15149,images/nih_cell_uninfected_C169P130ThinF_IMG_20151119_143039_cell_148.jpg,data/raw/nih_cell/cell_images/Uninfected/C169P130ThinF_IMG_20151119_143039_cell_148.png,nih_cell,uninfected,none,5,Uninfected,80.0,127x112,640x640,2105.1045825396814,66.42492234470762,108.86712598425196,0.2676462317210348,0.0,images/Uninfected/nih_cell_Uninfected_015149.jpg
15150,images/nih_cell_uninfected_C147P108ThinF_IMG_20151115_101317_cell_177.jpg,data/raw/nih_cell/cell_images/Uninfected/C147P108ThinF_IMG_20151115_101317_cell_177.png,nih_cell,uninfected,none,5,Uninfected,80.0,127x121,640x640,2046.311844641994,61.06549662737261,116.509728639292,0.2090844016398776,0.0,images/Uninfected/nih_cell_Uninfected_015150.jpg
15151,images/nih_cell_uninfected_C110P71ThinF_IMG_20150930_105729_cell_162.jpg,data/raw/nih_cell/cell_images/Uninfected/C110P71ThinF_IMG_20150930_105729_cell_162.png,nih_cell,uninfected,none,5,Uninfected,80.0,127x130,640x640,2408.60205758234,71.58280010028183,115.20533010296788,0.2751059963658389,0.0,images/Uninfected/nih_cell_Uninfected_015151.jpg
15152,images/nih_cell_uninfected_C39P4thinF_original_IMG_20150622_105803_cell_73.jpg,data/raw/nih_cell/cell_images/Uninfected/C39P4thinF_original_IMG_20150622_105803_cell_73.png,nih_cell,uninfected,none,5,Uninfected,80.0,160x124,640x640,2136.703765179399,80.89396678283643,108.86451612903224,0.3509576612903226,0.0,images/Uninfected/nih_cell_Uninfected_015152.jpg
15153,images/nih_cell_uninfected_C178P139NThinF_IMG_20151201_154735_cell_30.jpg,data/raw/nih_cell/cell_images/Uninfected/C178P139NThinF_IMG_20151201_154735_cell_30.png,nih_cell,uninfected,none,5,Uninfected,80.0,106x127,640x640,2545.443607399853,77.9297200758329,123.39169514188085,0.2848016639429505,0.0,images/Uninfected/nih_cell_Uninfected_015153.jpg
15154,images/nih_cell_uninfected_C123P84ThinF_IMG_20151002_152144_cell_113.jpg,data/raw/nih_cell/cell_images/Uninfected/C123P84ThinF_IMG_20151002_152144_cell_113.png,nih_cell,uninfected,none,5,Uninfected,80.0,118x130,640x640,2272.635952924498,69.5411034468823,116.01362451108214,0.2638200782268579,0.0,images/Uninfected/nih_cell_Uninfected_015154.jpg
15155,images/nih_cell_uninfected_C151P112ThinF_IMG_20151115_121942_cell_41.jpg,data/raw/nih_cell/cell_images/Uninfected/C151P112ThinF_IMG_20151115_121942_cell_41.png,nih_cell,uninfected,none,5,Uninfected,80.0,151x121,640x640,2497.7722994839155,64.93965654831135,125.71692846587489,0.1983471074380165,0.0,images/Uninfected/nih_cell_Uninfected_015155.jpg
