original_image,crop_filename,split,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,dataset_source,class_id
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_015.jpg,val,1.0,1051,84,1132,203,1027,79,1155,207,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_016.jpg,val,1.0,2026,72,2120,189,2009,66,2137,194,ground_truth,0
val/images/1312132815-0016-T.jpg,1312132815-0016-T_gt_crop_000.jpg,val,1.0,1069,904,1177,970,1059,873,1187,1001,ground_truth,0
val/images/1305121398-0001-R_S.jpg,1305121398-0001-R_S_gt_crop_000.jpg,val,1.0,1245,1497,1351,1610,1234,1489,1362,1617,ground_truth,0
val/images/1305121398-0001-R_S.jpg,1305121398-0001-R_S_gt_crop_001.jpg,val,1.0,917,886,993,953,891,855,1019,983,ground_truth,0
val/images/1305121398-0001-R_S.jpg,1305121398-0001-R_S_gt_crop_002.jpg,val,1.0,1717,309,1788,393,1688,287,1816,415,ground_truth,0
val/images/1703121298-0015-R.jpg,1703121298-0015-R_gt_crop_000.jpg,val,1.0,1039,912,1132,1001,1021,892,1149,1020,ground_truth,0
val/images/1703121298-0015-R.jpg,1703121298-0015-R_gt_crop_001.jpg,val,1.0,1538,752,1636,903,1523,763,1651,891,ground_truth,0
val/images/1703121298-0015-R.jpg,1703121298-0015-R_gt_crop_002.jpg,val,1.0,1427,711,1532,830,1415,706,1543,834,ground_truth,0
val/images/1703121298-0015-R.jpg,1703121298-0015-R_gt_crop_003.jpg,val,1.0,2249,707,2320,774,2220,676,2348,804,ground_truth,0
val/images/1703121298-0015-R.jpg,1703121298-0015-R_gt_crop_004.jpg,val,1.0,1126,195,1216,280,1107,173,1235,301,ground_truth,0
val/images/1401063467-0006-T.jpg,1401063467-0006-T_gt_crop_000.jpg,val,1.0,1251,814,1330,885,1226,785,1354,913,ground_truth,0
val/images/1603223711-0002-T_G.jpg,1603223711-0002-T_G_gt_crop_000.jpg,val,1.0,1343,1010,1536,1117,1375,999,1503,1127,ground_truth,0
val/images/1603223711-0002-T_G.jpg,1603223711-0002-T_G_gt_crop_001.jpg,val,1.0,1069,474,1105,517,1023,431,1151,559,ground_truth,0
val/images/1305121398-0022-S.jpg,1305121398-0022-S_gt_crop_000.jpg,val,1.0,1110,936,1215,1053,1098,930,1226,1058,ground_truth,0
val/images/1305121398-0019-R.jpg,1305121398-0019-R_gt_crop_000.jpg,val,1.0,1088,969,1253,1123,1106,982,1234,1110,ground_truth,0
val/images/1401063467-0008-S.jpg,1401063467-0008-S_gt_crop_000.jpg,val,1.0,1056,888,1165,995,1046,877,1174,1005,ground_truth,0
val/images/1708161076-0001-R.jpg,1708161076-0001-R_gt_crop_000.jpg,val,1.0,1447,787,1533,878,1426,768,1554,896,ground_truth,0
val/images/1603223711-0001-G.jpg,1603223711-0001-G_gt_crop_000.jpg,val,1.0,1148,916,1373,993,1196,890,1324,1018,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_000.jpg,val,1.0,458,1821,507,1883,418,1788,546,1916,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_001.jpg,val,1.0,603,1820,659,1879,567,1785,695,1913,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_002.jpg,val,1.0,499,1640,577,1706,474,1609,602,1737,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_003.jpg,val,1.0,1157,1469,1237,1539,1133,1440,1261,1568,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_004.jpg,val,1.0,1139,1236,1203,1312,1107,1210,1235,1338,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_005.jpg,val,1.0,1314,1210,1375,1274,1280,1178,1408,1306,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_006.jpg,val,1.0,1520,1205,1563,1269,1477,1173,1605,1301,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_007.jpg,val,1.0,1588,1198,1637,1252,1548,1161,1676,1289,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_008.jpg,val,1.0,899,1129,959,1201,865,1101,993,1229,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_009.jpg,val,1.0,1598,1056,1653,1105,1561,1016,1689,1144,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_010.jpg,val,1.0,371,1037,433,1089,338,999,466,1127,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_011.jpg,val,1.0,871,924,929,979,836,887,964,1015,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_012.jpg,val,1.0,1413,721,1476,791,1380,692,1508,820,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_013.jpg,val,1.0,274,710,345,772,245,677,373,805,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_014.jpg,val,1.0,267,370,341,437,240,339,368,467,ground_truth,0
val/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_gt_crop_015.jpg,val,1.0,284,16,370,83,263,0,391,113,ground_truth,0
val/images/1707180816-0010-T.jpg,1707180816-0010-T_gt_crop_000.jpg,val,1.0,1478,818,1616,931,1483,810,1611,938,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_000.jpg,val,1.0,322,1820,366,1864,280,1778,408,1906,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_001.jpg,val,1.0,217,1764,253,1800,171,1718,299,1846,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_002.jpg,val,1.0,1610,1761,1648,1798,1565,1715,1693,1843,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_003.jpg,val,1.0,2106,1535,2150,1579,2064,1493,2192,1621,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_004.jpg,val,1.0,1452,1496,1484,1528,1404,1448,1532,1576,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_005.jpg,val,1.0,411,1496,460,1543,371,1455,499,1583,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_006.jpg,val,1.0,929,1491,963,1523,882,1443,1010,1571,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_007.jpg,val,1.0,1087,1474,1123,1511,1041,1428,1169,1556,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_008.jpg,val,1.0,1307,1367,1345,1404,1262,1321,1390,1449,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_009.jpg,val,1.0,752,1338,786,1374,705,1292,833,1420,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_010.jpg,val,1.0,2277,1255,2324,1302,2236,1214,2364,1342,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_011.jpg,val,1.0,550,1238,599,1286,510,1198,638,1326,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_012.jpg,val,1.0,422,1200,462,1239,378,1155,506,1283,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_013.jpg,val,1.0,1249,860,1289,903,1205,817,1333,945,ground_truth,0
val/images/1701151546-0008-R-T.jpg,1701151546-0008-R-T_gt_crop_014.jpg,val,1.0,1142,498,1210,568,1112,469,1240,597,ground_truth,0
val/images/1708161076-0010-G.jpg,1708161076-0010-G_gt_crop_000.jpg,val,1.0,910,612,1070,785,926,634,1054,762,ground_truth,0
val/images/1707180816-0015-T.jpg,1707180816-0015-T_gt_crop_000.jpg,val,1.0,765,712,958,830,797,707,925,835,ground_truth,0
val/images/1709041080-0013-R.jpg,1709041080-0013-R_gt_crop_000.jpg,val,1.0,1308,761,1431,890,1305,761,1433,889,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_000.jpg,val,1.0,675,1842,737,1902,642,1808,770,1936,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_001.jpg,val,1.0,1002,1677,1071,1749,972,1649,1100,1777,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_002.jpg,val,1.0,1364,1569,1434,1619,1335,1530,1463,1658,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_003.jpg,val,1.0,374,1546,440,1602,343,1510,471,1638,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_004.jpg,val,1.0,1686,1359,1759,1431,1658,1331,1786,1459,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_005.jpg,val,1.0,648,1357,723,1423,621,1326,749,1454,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_006.jpg,val,1.0,2060,1349,2135,1428,2033,1324,2161,1452,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_007.jpg,val,1.0,1770,1293,1819,1345,1730,1255,1858,1383,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_008.jpg,val,1.0,1069,1272,1147,1332,1044,1238,1172,1366,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_009.jpg,val,1.0,941,1199,1005,1271,909,1171,1037,1299,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_010.jpg,val,1.0,140,1193,203,1250,107,1157,235,1285,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_011.jpg,val,1.0,2109,1176,2178,1243,2079,1145,2207,1273,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_012.jpg,val,1.0,1789,1148,1849,1202,1755,1111,1883,1239,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_013.jpg,val,1.0,1715,1030,1793,1091,1690,996,1818,1124,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_014.jpg,val,1.0,2504,823,2570,898,2473,796,2592,924,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_015.jpg,val,1.0,2352,823,2413,893,2318,794,2446,922,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_016.jpg,val,1.0,1614,821,1679,888,1582,790,1710,918,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_017.jpg,val,1.0,742,753,799,834,706,729,834,857,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_018.jpg,val,1.0,1646,712,1725,766,1621,675,1749,803,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_019.jpg,val,1.0,1058,690,1112,747,1021,654,1149,782,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_020.jpg,val,1.0,1328,688,1396,750,1298,655,1426,783,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_021.jpg,val,1.0,1072,624,1149,680,1046,588,1174,716,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_022.jpg,val,1.0,15,407,92,484,0,381,117,509,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_023.jpg,val,1.0,1441,306,1521,354,1417,266,1545,394,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_024.jpg,val,1.0,2382,235,2455,304,2354,205,2482,333,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_025.jpg,val,1.0,1284,202,1352,267,1254,170,1382,298,ground_truth,0
val/images/1307210661-0005-R.jpg,1307210661-0005-R_gt_crop_026.jpg,val,1.0,968,9,1049,90,944,0,1072,113,ground_truth,0
val/images/1408290968-0001-R.jpg,1408290968-0001-R_gt_crop_000.jpg,val,1.0,1284,904,1367,988,1261,882,1389,1010,ground_truth,0
val/images/1409191647-0004-R.jpg,1409191647-0004-R_gt_crop_000.jpg,val,1.0,1596,1024,1674,1116,1571,1006,1699,1134,ground_truth,0
val/images/1409191647-0004-R.jpg,1409191647-0004-R_gt_crop_001.jpg,val,1.0,1074,943,1157,1005,1051,910,1179,1038,ground_truth,0
val/images/1409191647-0004-R.jpg,1409191647-0004-R_gt_crop_002.jpg,val,1.0,807,642,876,721,777,617,905,745,ground_truth,0
val/images/1409191647-0004-R.jpg,1409191647-0004-R_gt_crop_003.jpg,val,1.0,1272,596,1351,663,1247,565,1375,693,ground_truth,0
val/images/1401080976-0004-T.jpg,1401080976-0004-T_gt_crop_000.jpg,val,1.0,1204,1164,1257,1225,1166,1130,1294,1258,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_000.jpg,val,1.0,393,1829,444,1904,354,1802,482,1930,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_001.jpg,val,1.0,1869,1798,1939,1850,1840,1760,1968,1888,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_002.jpg,val,1.0,141,1628,218,1689,115,1594,243,1722,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_003.jpg,val,1.0,1269,1357,1332,1430,1236,1329,1364,1457,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_004.jpg,val,1.0,353,1332,395,1375,310,1289,438,1417,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_005.jpg,val,1.0,1028,1103,1112,1148,1006,1061,1134,1189,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_006.jpg,val,1.0,1796,1041,1826,1067,1747,990,1875,1118,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_007.jpg,val,1.0,713,974,739,1014,662,930,790,1058,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_008.jpg,val,1.0,393,916,466,983,365,885,493,1013,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_009.jpg,val,1.0,1013,567,1071,627,978,533,1106,661,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_010.jpg,val,1.0,2399,538,2486,626,2378,518,2506,646,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_011.jpg,val,1.0,2153,535,2215,595,2120,501,2248,629,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_012.jpg,val,1.0,340,530,381,571,296,486,424,614,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_013.jpg,val,1.0,276,524,336,581,242,488,370,616,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_014.jpg,val,1.0,1619,265,1676,334,1583,235,1711,363,ground_truth,0
val/images/1704282807-0003-R.jpg,1704282807-0003-R_gt_crop_015.jpg,val,1.0,1745,144,1812,197,1714,106,1842,234,ground_truth,0
val/images/1409191647-0010-R.jpg,1409191647-0010-R_gt_crop_000.jpg,val,1.0,1339,1238,1421,1316,1316,1213,1444,1341,ground_truth,0
val/images/1409191647-0010-R.jpg,1409191647-0010-R_gt_crop_001.jpg,val,1.0,432,699,554,779,429,675,557,803,ground_truth,0
val/images/1409191647-0010-R.jpg,1409191647-0010-R_gt_crop_002.jpg,val,1.0,1393,661,1485,755,1375,644,1503,772,ground_truth,0
val/images/1409191647-0010-R.jpg,1409191647-0010-R_gt_crop_003.jpg,val,1.0,49,434,143,503,32,404,160,532,ground_truth,0
val/images/1409191647-0010-R.jpg,1409191647-0010-R_gt_crop_004.jpg,val,1.0,1964,387,2041,491,1938,375,2066,503,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_000.jpg,val,1.0,299,1829,370,1894,270,1797,398,1925,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_001.jpg,val,1.0,2411,1809,2477,1880,2380,1780,2508,1908,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_002.jpg,val,1.0,785,1758,839,1831,748,1730,876,1858,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_003.jpg,val,1.0,1765,1727,1836,1792,1736,1695,1864,1823,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_004.jpg,val,1.0,2253,1682,2322,1769,2223,1661,2351,1789,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_005.jpg,val,1.0,2402,1622,2452,1694,2363,1594,2491,1722,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_006.jpg,val,1.0,1457,1591,1524,1656,1426,1559,1554,1687,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_007.jpg,val,1.0,443,1555,497,1612,406,1519,534,1647,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_008.jpg,val,1.0,2489,1455,2557,1529,2459,1428,2587,1556,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_009.jpg,val,1.0,697,1280,770,1352,669,1252,797,1380,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_010.jpg,val,1.0,1887,1238,1961,1310,1860,1210,1988,1338,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_011.jpg,val,1.0,264,1238,330,1285,233,1197,361,1325,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_012.jpg,val,1.0,1174,1225,1240,1309,1143,1203,1271,1331,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_013.jpg,val,1.0,1297,1212,1368,1286,1268,1185,1396,1313,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_014.jpg,val,1.0,1060,1190,1132,1264,1032,1163,1160,1291,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_015.jpg,val,1.0,658,1160,704,1223,617,1127,745,1255,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_016.jpg,val,1.0,1596,921,1675,973,1571,883,1699,1011,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_017.jpg,val,1.0,698,883,767,955,668,855,796,983,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_018.jpg,val,1.0,1067,836,1133,919,1036,813,1164,941,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_019.jpg,val,1.0,1492,742,1545,824,1454,719,1582,847,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_020.jpg,val,1.0,2116,640,2183,707,2085,609,2213,737,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_021.jpg,val,1.0,682,555,740,615,647,521,775,649,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_022.jpg,val,1.0,1040,487,1099,549,1005,454,1133,582,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_023.jpg,val,1.0,1251,465,1312,530,1217,433,1345,561,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_024.jpg,val,1.0,752,286,809,343,716,250,844,378,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_025.jpg,val,1.0,613,286,677,348,581,253,709,381,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_026.jpg,val,1.0,288,273,363,356,261,250,389,378,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_027.jpg,val,1.0,1107,210,1158,271,1068,176,1196,304,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_028.jpg,val,1.0,1420,179,1491,247,1391,149,1519,277,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_029.jpg,val,1.0,373,109,428,167,336,74,464,202,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_030.jpg,val,1.0,1748,79,1797,132,1708,41,1836,169,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_031.jpg,val,1.0,1391,13,1443,64,1353,0,1481,102,ground_truth,0
val/images/1704282807-0017-R.jpg,1704282807-0017-R_gt_crop_032.jpg,val,1.0,2124,11,2178,88,2087,0,2215,113,ground_truth,0
val/images/1408161544-0001-S_R.jpg,1408161544-0001-S_R_gt_crop_000.jpg,val,1.0,1475,1717,1547,1798,1447,1693,1575,1821,ground_truth,0
val/images/1408161544-0001-S_R.jpg,1408161544-0001-S_R_gt_crop_001.jpg,val,1.0,1008,577,1195,741,1037,595,1165,723,ground_truth,0
val/images/1709041080-0015-R.jpg,1709041080-0015-R_gt_crop_000.jpg,val,1.0,1341,1617,1426,1694,1319,1591,1447,1719,ground_truth,0
test/images/1401063467-0009-T.jpg,1401063467-0009-T_gt_crop_000.jpg,test,1.0,1168,948,1228,1025,1134,922,1262,1050,ground_truth,0
test/images/1707180816-0004-R.jpg,1707180816-0004-R_gt_crop_000.jpg,test,1.0,1358,704,1454,779,1342,677,1470,805,ground_truth,0
test/images/1409171742-0004-R.jpg,1409171742-0004-R_gt_crop_000.jpg,test,1.0,1003,1632,1095,1714,985,1609,1113,1737,ground_truth,0
test/images/1409171742-0004-R.jpg,1409171742-0004-R_gt_crop_001.jpg,test,1.0,1375,174,1452,255,1349,150,1477,278,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_000.jpg,test,1.0,1711,1809,1746,1851,1664,1766,1792,1894,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_001.jpg,test,1.0,683,1754,738,1796,646,1711,774,1839,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_002.jpg,test,1.0,381,1610,418,1662,335,1572,463,1700,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_003.jpg,test,1.0,1561,1603,1603,1640,1518,1557,1646,1685,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_004.jpg,test,1.0,1136,1524,1178,1569,1093,1482,1221,1610,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_005.jpg,test,1.0,1016,1438,1054,1482,971,1396,1099,1524,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_006.jpg,test,1.0,389,1352,426,1390,343,1307,471,1435,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_007.jpg,test,1.0,557,1349,611,1391,520,1306,648,1434,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_008.jpg,test,1.0,1724,1159,1767,1196,1681,1113,1809,1241,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_009.jpg,test,1.0,137,1117,180,1159,94,1074,222,1202,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_010.jpg,test,1.0,84,1101,130,1140,43,1056,171,1184,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_011.jpg,test,1.0,2511,1039,2564,1074,2473,992,2592,1120,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_012.jpg,test,1.0,1973,848,2021,887,1933,803,2061,931,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_013.jpg,test,1.0,22,815,64,865,0,776,107,904,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_014.jpg,test,1.0,2195,756,2238,801,2152,714,2280,842,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_015.jpg,test,1.0,2398,574,2436,621,2353,533,2481,661,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_016.jpg,test,1.0,506,390,533,422,455,342,583,470,ground_truth,0
test/images/1701151546-0010-R.jpg,1701151546-0010-R_gt_crop_017.jpg,test,1.0,543,381,588,421,501,337,629,465,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_000.jpg,test,1.0,2491,1855,2549,1908,2456,1817,2584,1944,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_001.jpg,test,1.0,2364,1846,2419,1903,2327,1810,2455,1938,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_002.jpg,test,1.0,2044,1662,2104,1723,2010,1628,2138,1756,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_003.jpg,test,1.0,1376,1583,1433,1635,1340,1545,1468,1673,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_004.jpg,test,1.0,2502,1409,2555,1471,2464,1376,2592,1504,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_005.jpg,test,1.0,1046,1400,1114,1466,1016,1369,1144,1497,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_006.jpg,test,1.0,2276,1272,2326,1344,2237,1244,2365,1372,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_007.jpg,test,1.0,61,1268,126,1325,29,1232,157,1360,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_008.jpg,test,1.0,767,1196,826,1243,732,1155,860,1283,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_009.jpg,test,1.0,406,1155,457,1214,367,1120,495,1248,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_010.jpg,test,1.0,574,1096,634,1149,540,1058,668,1186,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_011.jpg,test,1.0,2337,1015,2394,1092,2301,989,2429,1117,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_012.jpg,test,1.0,383,1000,438,1061,346,966,474,1094,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_013.jpg,test,1.0,2306,905,2378,973,2278,875,2406,1003,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_014.jpg,test,1.0,1251,817,1294,859,1208,774,1336,902,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_015.jpg,test,1.0,2216,756,2248,790,2168,709,2296,837,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_016.jpg,test,1.0,2196,741,2224,776,2146,694,2274,822,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_017.jpg,test,1.0,637,618,694,675,601,582,729,710,ground_truth,0
