image_name,image_file,n_gt_boxes,n_pred_boxes,n_correct_matches,n_false_positives,n_false_negatives,avg_confidence,status,paper_score,recommendation,dataset
Trip 073 Day 2 01-12-05 Image 1_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_12.png,3,4,3,1,0,0.75,False positives (FP),3,Not recommended,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_12.png,3,4,3,1,0,0.75,False positives (FP),3,Not recommended,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_2.png,4,5,4,1,0,0.81,False positives (FP),3,Not recommended,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_2.png,4,5,4,1,0,0.81,False positives (FP),3,Not recommended,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_5.png,2,3,2,1,0,0.709,False positives (FP),3,Not recommended,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_5.png,2,3,2,1,0,0.709,False positives (FP),3,Not recommended,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_7.png,4,5,4,1,0,0.812,False positives (FP),3,Not recommended,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_7.png,4,5,4,1,0,0.812,False positives (FP),3,Not recommended,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_16.png,3,4,3,1,0,0.751,False positives (FP),3,Not recommended,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_16.png,3,4,3,1,0,0.751,False positives (FP),3,Not recommended,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_11.png,8,10,8,2,0,0.776,False positives (FP),3,Not recommended,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_11.png,8,10,8,2,0,0.776,False positives (FP),3,Not recommended,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_6.png,4,5,4,1,0,0.779,False positives (FP),3,Not recommended,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_6.png,4,5,4,1,0,0.779,False positives (FP),3,Not recommended,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_3.png,9,11,9,2,0,0.773,False positives (FP),3,Not recommended,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_3.png,9,11,9,2,0,0.773,False positives (FP),3,Not recommended,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_2.png,7,8,7,1,0,0.881,False positives (FP),3,Not recommended,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_2.png,7,8,7,1,0,0.881,False positives (FP),3,Not recommended,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_15.png,3,4,3,1,0,0.758,False positives (FP),3,Not recommended,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_15.png,3,4,3,1,0,0.758,False positives (FP),3,Not recommended,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_13.png,10,11,10,1,0,0.708,False positives (FP),3,Not recommended,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_13.png,10,11,10,1,0,0.708,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_13.png,2,3,2,1,0,0.747,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_13.png,2,3,2,1,0,0.747,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_15.png,3,4,3,1,0,0.867,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_15.png,3,4,3,1,0,0.867,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_16.png,3,4,3,1,0,0.795,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_16.png,3,4,3,1,0,0.795,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_12.png,3,5,3,2,0,0.642,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_12.png,3,5,3,2,0,0.642,False positives (FP),3,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_7.png,1,2,1,1,0,0.827,False positives (FP),3,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_7.png,1,2,1,1,0,0.827,False positives (FP),3,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_11.png,1,2,1,1,0,0.777,False positives (FP),3,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_11.png,1,2,1,1,0,0.777,False positives (FP),3,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_8.png,1,2,1,1,0,0.393,False positives (FP),3,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_8.png,1,2,1,1,0,0.393,False positives (FP),3,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_9.png,3,4,3,1,0,0.643,False positives (FP),3,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_9.png,3,4,3,1,0,0.643,False positives (FP),3,Not recommended,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_2.png,8,10,8,2,0,0.669,False positives (FP),3,Not recommended,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_2.png,8,10,8,2,0,0.669,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_1.png,4,5,4,1,0,0.836,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_1.png,4,5,4,1,0,0.836,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_13.png,4,5,4,1,0,0.814,False positives (FP),3,Not recommended,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_13.png,4,5,4,1,0,0.814,False positives (FP),3,Not recommended,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_5.png,3,4,3,1,0,0.592,False positives (FP),3,Not recommended,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_5.png,3,4,3,1,0,0.592,False positives (FP),3,Not recommended,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_3.png,5,6,5,1,0,0.568,False positives (FP),3,Not recommended,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_3.png,5,6,5,1,0,0.568,False positives (FP),3,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_13.png,3,4,3,1,0,0.818,False positives (FP),3,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_13.png,3,4,3,1,0,0.818,False positives (FP),3,Not recommended,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_7.png,3,4,3,1,0,0.648,False positives (FP),3,Not recommended,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_7.png,3,4,3,1,0,0.648,False positives (FP),3,Not recommended,md_2019_stages
Trip 802 Day 2 01-12-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 802 Day 2 01-12-05 Image 5_2.png,4,5,4,1,0,0.743,False positives (FP),3,Not recommended,md_2019_stages
Trip 802 Day 2 01-12-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 802 Day 2 01-12-05 Image 5_2.png,4,5,4,1,0,0.743,False positives (FP),3,Not recommended,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_12.png,3,4,3,1,0,0.806,False positives (FP),3,Not recommended,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_12.png,3,4,3,1,0,0.806,False positives (FP),3,Not recommended,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_9.png,2,3,2,1,0,0.693,False positives (FP),3,Not recommended,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_9.png,2,3,2,1,0,0.693,False positives (FP),3,Not recommended,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_11.png,5,6,5,1,0,0.62,False positives (FP),3,Not recommended,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_11.png,5,6,5,1,0,0.62,False positives (FP),3,Not recommended,md_2019_stages
Trip 038 Day 1 01-12-05 Image 26 add_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 038 Day 1 01-12-05 Image 26 add_16.png,2,3,2,1,0,0.699,False positives (FP),3,Not recommended,md_2019_stages
Trip 038 Day 1 01-12-05 Image 26 add_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 038 Day 1 01-12-05 Image 26 add_16.png,2,3,2,1,0,0.699,False positives (FP),3,Not recommended,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_6.png,2,3,2,1,0,0.534,False positives (FP),3,Not recommended,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_6.png,2,3,2,1,0,0.534,False positives (FP),3,Not recommended,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_8.png,5,7,5,2,0,0.715,False positives (FP),3,Not recommended,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_8.png,5,7,5,2,0,0.715,False positives (FP),3,Not recommended,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_11.png,3,4,3,1,0,0.734,False positives (FP),3,Not recommended,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_11.png,3,4,3,1,0,0.734,False positives (FP),3,Not recommended,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_13.png,2,5,2,3,0,0.624,False positives (FP),3,Not recommended,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_13.png,2,5,2,3,0,0.624,False positives (FP),3,Not recommended,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_11.png,3,6,3,3,0,0.753,False positives (FP),3,Not recommended,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_11.png,3,6,3,3,0,0.753,False positives (FP),3,Not recommended,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_13.png,2,3,2,1,0,0.797,False positives (FP),3,Not recommended,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_13.png,2,3,2,1,0,0.797,False positives (FP),3,Not recommended,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_1.png,6,7,6,1,0,0.78,False positives (FP),3,Not recommended,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_1.png,6,7,6,1,0,0.78,False positives (FP),3,Not recommended,md_2019_stages
